actual,predicted,recommendation
1.678,1.6773999999999984,Moderate usage - monitor
1.638,1.6449200000000004,Moderate usage - monitor
1.636,1.6362599999999992,Moderate usage - monitor
1.632,1.6322999999999988,Moderate usage - monitor
1.634,1.6342599999999974,Moderate usage - monitor
1.604,1.604140000000002,Moderate usage - monitor
1.518,1.5207399999999998,Moderate usage - monitor
1.6,1.5939,Moderate usage - monitor
1.548,1.551020000000001,Moderate usage - monitor
1.548,1.5468800000000007,Moderate usage - monitor
1.562,1.5611600000000008,Moderate usage - monitor
1.556,1.5558200000000009,Moderate usage - monitor
1.53,1.5303600000000004,Moderate usage - monitor
1.534,1.5328400000000004,Moderate usage - monitor
1.532,1.5322800000000003,Moderate usage - monitor
1.526,1.5259600000000009,Moderate usage - monitor
1.904,1.9118600000000003,Moderate usage - monitor
2.162,2.157319999999999,High usage - reduce load
2.19,2.19176,High usage - reduce load
2.2,2.196699999999999,High usage - reduce load
2.208,2.204940000000001,High usage - reduce load
2.038,2.042380000000001,High usage - reduce load
1.352,1.3494400000000004,Moderate usage - monitor
1.35,1.355919999999999,Moderate usage - monitor
1.356,1.3563799999999988,Moderate usage - monitor
1.444,1.442999999999999,Moderate usage - monitor
1.458,1.454999999999999,Moderate usage - monitor
1.458,1.457759999999999,Moderate usage - monitor
1.626,1.6242800000000008,Moderate usage - monitor
1.75,1.749039999999999,Moderate usage - monitor
1.748,1.7484,Moderate usage - monitor
1.75,1.7495399999999992,Moderate usage - monitor
1.646,1.6509000000000014,Moderate usage - monitor
1.604,1.6095400000000013,Moderate usage - monitor
1.548,1.548320000000001,Moderate usage - monitor
1.5,1.5020600000000002,Moderate usage - monitor
1.498,1.4991200000000005,Moderate usage - monitor
1.49,1.4896999999999991,Moderate usage - monitor
1.494,1.493839999999999,Moderate usage - monitor
1.502,1.5023200000000003,Moderate usage - monitor
1.52,1.5203600000000008,Moderate usage - monitor
1.528,1.5265800000000007,Moderate usage - monitor
1.524,1.52368,Moderate usage - monitor
1.522,1.5220000000000002,Moderate usage - monitor
1.532,1.5317799999999997,Moderate usage - monitor
1.526,1.5260200000000008,Moderate usage - monitor
1.49,1.4901399999999998,Moderate usage - monitor
1.45,1.4507199999999991,Moderate usage - monitor
1.458,1.4583399999999995,Moderate usage - monitor
1.556,1.5543400000000003,Moderate usage - monitor
1.476,1.4757599999999997,Moderate usage - monitor
1.474,1.4722999999999993,Moderate usage - monitor
1.48,1.4801399999999998,Moderate usage - monitor
2.52,2.523580000000001,High usage - reduce load
3.642,3.6507400000000003,High usage - reduce load
3.638,3.656720000000001,High usage - reduce load
3.66,3.6588999999999983,High usage - reduce load
3.68,3.673240000000001,High usage - reduce load
3.688,3.684320000000003,High usage - reduce load
2.584,2.589660000000001,High usage - reduce load
1.542,1.5192999999999994,Moderate usage - monitor
3.176,3.242840000000001,High usage - reduce load
1.418,1.4939399999999994,Moderate usage - monitor
1.39,1.3849200000000004,Moderate usage - monitor
1.492,1.4895399999999992,Moderate usage - monitor
1.51,1.5063400000000002,Moderate usage - monitor
1.524,1.5220800000000005,Moderate usage - monitor
1.522,1.5215400000000006,Moderate usage - monitor
1.524,1.5240200000000008,Moderate usage - monitor
1.49,1.4912,Moderate usage - monitor
1.498,1.4956400000000003,Moderate usage - monitor
1.482,1.4822799999999996,Moderate usage - monitor
1.696,1.6899799999999983,Moderate usage - monitor
1.59,1.5951799999999998,Moderate usage - monitor
2.126,2.133000000000001,High usage - reduce load
2.136,2.1471599999999977,High usage - reduce load
2.146,2.143419999999999,High usage - reduce load
2.37,2.3757000000000024,High usage - reduce load
2.492,2.4887200000000003,High usage - reduce load
2.058,2.0649800000000007,High usage - reduce load
1.816,1.8133400000000017,Moderate usage - monitor
1.706,1.7134999999999996,Moderate usage - monitor
1.532,1.5360000000000005,Moderate usage - monitor
1.516,1.5252200000000005,Moderate usage - monitor
1.506,1.507260000000001,Moderate usage - monitor
1.452,1.4525599999999985,Moderate usage - monitor
1.444,1.4456799999999996,Moderate usage - monitor
1.446,1.4459199999999988,Moderate usage - monitor
1.414,1.4135399999999996,Moderate usage - monitor
1.346,1.3454599999999994,Moderate usage - monitor
1.334,1.3365599999999993,Moderate usage - monitor
1.384,1.384040000000001,Moderate usage - monitor
1.384,1.3852600000000002,Moderate usage - monitor
1.454,1.4562399999999993,Moderate usage - monitor
1.454,1.4534599999999995,Moderate usage - monitor
1.456,1.4560200000000005,Moderate usage - monitor
1.45,1.44994,Moderate usage - monitor
1.446,1.445739999999999,Moderate usage - monitor
1.442,1.442059999999998,Moderate usage - monitor
1.43,1.4298400000000007,Moderate usage - monitor
1.422,1.4219600000000003,Moderate usage - monitor
1.51,1.5099600000000006,Moderate usage - monitor
1.534,1.5298800000000012,Moderate usage - monitor
1.522,1.5239399999999999,Moderate usage - monitor
1.524,1.5233800000000008,Moderate usage - monitor
1.564,1.5648000000000013,Moderate usage - monitor
1.682,1.68396,Moderate usage - monitor
1.574,1.5742600000000007,Moderate usage - monitor
1.52,1.517140000000001,Moderate usage - monitor
1.518,1.5182400000000005,Moderate usage - monitor
1.516,1.5161200000000006,Moderate usage - monitor
1.52,1.5198399999999999,Moderate usage - monitor
1.514,1.5142200000000003,Moderate usage - monitor
1.52,1.5204600000000001,Moderate usage - monitor
1.516,1.5160600000000009,Moderate usage - monitor
1.514,1.51386,Moderate usage - monitor
1.526,1.5257800000000012,Moderate usage - monitor
1.526,1.5260000000000005,Moderate usage - monitor
1.498,1.49872,Moderate usage - monitor
1.456,1.455539999999999,Moderate usage - monitor
1.462,1.4601199999999994,Moderate usage - monitor
1.454,1.4536999999999987,Moderate usage - monitor
1.45,1.4496799999999987,Moderate usage - monitor
1.36,1.360859999999999,Moderate usage - monitor
1.352,1.354859999999999,Moderate usage - monitor
1.352,1.3525200000000006,Moderate usage - monitor
1.358,1.3579800000000015,Moderate usage - monitor
1.362,1.3616999999999988,Moderate usage - monitor
1.368,1.367999999999998,Moderate usage - monitor
1.354,1.35432,Moderate usage - monitor
1.354,1.3543399999999997,Moderate usage - monitor
1.356,1.3559999999999977,Moderate usage - monitor
1.354,1.354,Moderate usage - monitor
1.356,1.3559999999999977,Moderate usage - monitor
1.352,1.351920000000001,Moderate usage - monitor
1.35,1.3499799999999977,Moderate usage - monitor
1.346,1.3460000000000025,Moderate usage - monitor
1.354,1.3541799999999997,Moderate usage - monitor
1.356,1.3551999999999997,Moderate usage - monitor
1.346,1.3456600000000003,Moderate usage - monitor
1.394,1.3936799999999991,Moderate usage - monitor
1.452,1.4478599999999993,Moderate usage - monitor
1.454,1.4522199999999992,Moderate usage - monitor
1.46,1.4601199999999985,Moderate usage - monitor
1.508,1.50792,Moderate usage - monitor
1.448,1.4507599999999992,Moderate usage - monitor
1.978,1.9633199999999997,Moderate usage - monitor
2.082,2.059540000000001,High usage - reduce load
2.134,2.125900000000001,High usage - reduce load
2.192,2.1819000000000006,High usage - reduce load
2.194,2.1968199999999998,High usage - reduce load
1.754,1.74962,Moderate usage - monitor
1.56,1.5512200000000007,Moderate usage - monitor
1.61,1.6018599999999987,Moderate usage - monitor
1.568,1.5699600000000007,Moderate usage - monitor
1.628,1.6301200000000002,Moderate usage - monitor
3.492,3.522699999999998,High usage - reduce load
3.274,3.2665399999999987,High usage - reduce load
3.348,3.3432399999999984,High usage - reduce load
3.378,3.3779399999999997,High usage - reduce load
3.248,3.254239999999997,High usage - reduce load
3.584,3.5820999999999996,High usage - reduce load
3.504,3.5025,High usage - reduce load
3.506,3.5015800000000024,High usage - reduce load
3.486,3.4876200000000006,High usage - reduce load
3.526,3.5218199999999995,High usage - reduce load
3.53,3.533059999999998,High usage - reduce load
3.528,3.5281000000000033,High usage - reduce load
3.514,3.513280000000001,High usage - reduce load
3.52,3.517120000000002,High usage - reduce load
3.5,3.5040199999999992,High usage - reduce load
3.492,3.4953800000000013,High usage - reduce load
2.446,2.448199999999999,High usage - reduce load
3.176,3.2027399999999973,High usage - reduce load
3.5,3.5079399999999983,High usage - reduce load
2.462,2.4748399999999995,High usage - reduce load
2.994,3.0264200000000003,High usage - reduce load
2.312,2.358180000000002,High usage - reduce load
3.428,3.4025800000000026,High usage - reduce load
2.42,2.3794600000000012,High usage - reduce load
3.362,3.370339999999999,High usage - reduce load
2.412,2.3944999999999994,High usage - reduce load
3.508,3.4907199999999996,High usage - reduce load
3.612,3.5727800000000007,High usage - reduce load
3.686,3.649300000000002,High usage - reduce load
2.802,2.783200000000002,High usage - reduce load
2.956,2.932219999999999,High usage - reduce load
2.54,2.568620000000001,High usage - reduce load
3.248,3.2175400000000014,High usage - reduce load
2.74,2.772360000000001,High usage - reduce load
2.918,2.9242200000000014,High usage - reduce load
3.16,3.1458200000000005,High usage - reduce load
3.01,3.02364,High usage - reduce load
3.088,3.0729000000000006,High usage - reduce load
2.51,2.514819999999999,High usage - reduce load
3.112,3.104260000000001,High usage - reduce load
2.684,2.6905,High usage - reduce load
2.908,2.9301400000000006,High usage - reduce load
3.062,3.0489800000000025,High usage - reduce load
3.344,3.3346200000000006,High usage - reduce load
4.222,4.1860399999999975,High usage - reduce load
3.812,3.823760000000001,High usage - reduce load
4.14,4.114,High usage - reduce load
1.724,1.785140000000001,Moderate usage - monitor
2.132,2.1602199999999994,High usage - reduce load
3.148,3.136539999999999,High usage - reduce load
2.366,2.35708,High usage - reduce load
2.988,2.98132,High usage - reduce load
1.682,1.6843400000000002,Moderate usage - monitor
2.2,2.26836,High usage - reduce load
2.554,2.5543600000000004,High usage - reduce load
3.272,3.2475200000000006,High usage - reduce load
2.196,2.2170599999999983,High usage - reduce load
2.64,2.671500000000001,High usage - reduce load
1.594,1.6063600000000002,Moderate usage - monitor
1.598,1.5923800000000006,Moderate usage - monitor
1.592,1.59194,Moderate usage - monitor
1.628,1.6286800000000006,Moderate usage - monitor
1.918,1.89976,Moderate usage - monitor
2.332,2.315599999999999,High usage - reduce load
2.382,2.3925600000000005,High usage - reduce load
2.38,2.380000000000001,High usage - reduce load
2.33,2.332020000000002,High usage - reduce load
2.288,2.290700000000003,High usage - reduce load
1.632,1.6594599999999995,Moderate usage - monitor
1.476,1.4981600000000006,Moderate usage - monitor
1.506,1.4979799999999994,Moderate usage - monitor
1.486,1.4866599999999994,Moderate usage - monitor
1.502,1.50302,Moderate usage - monitor
1.5,1.4992400000000004,Moderate usage - monitor
1.744,1.7449000000000001,Moderate usage - monitor
1.72,1.7282000000000004,Moderate usage - monitor
1.73,1.7294,Moderate usage - monitor
1.726,1.7261399999999991,Moderate usage - monitor
1.734,1.7331999999999999,Moderate usage - monitor
1.71,1.709519999999999,Moderate usage - monitor
1.732,1.730639999999998,Moderate usage - monitor
1.706,1.7073600000000002,Moderate usage - monitor
1.726,1.7260199999999992,Moderate usage - monitor
1.634,1.6385599999999996,Moderate usage - monitor
2.502,2.4837799999999985,High usage - reduce load
1.616,1.6026199999999995,Moderate usage - monitor
2.522,2.509640000000001,High usage - reduce load
2.108,2.122900000000001,High usage - reduce load
1.572,1.56422,Moderate usage - monitor
1.644,1.6229200000000004,Moderate usage - monitor
1.548,1.55156,Moderate usage - monitor
1.56,1.553920000000001,Moderate usage - monitor
1.546,1.5460600000000004,Moderate usage - monitor
1.562,1.5635600000000012,Moderate usage - monitor
1.542,1.5425400000000005,Moderate usage - monitor
1.556,1.558860000000001,Moderate usage - monitor
1.536,1.5368400000000009,Moderate usage - monitor
1.554,1.5555000000000014,Moderate usage - monitor
1.538,1.5376000000000007,Moderate usage - monitor
1.556,1.5554400000000015,Moderate usage - monitor
1.572,1.56862,Moderate usage - monitor
1.666,1.6625199999999998,Moderate usage - monitor
1.64,1.6389999999999996,Moderate usage - monitor
1.646,1.6481999999999986,Moderate usage - monitor
1.622,1.6247399999999999,Moderate usage - monitor
1.646,1.6450399999999994,Moderate usage - monitor
1.612,1.6131200000000003,Moderate usage - monitor
1.638,1.6375799999999987,Moderate usage - monitor
1.624,1.6225000000000016,Moderate usage - monitor
1.652,1.6502400000000006,Moderate usage - monitor
1.574,1.5742600000000007,Moderate usage - monitor
1.514,1.5162399999999996,Moderate usage - monitor
1.502,1.5033400000000003,Moderate usage - monitor
1.508,1.5062400000000002,Moderate usage - monitor
1.488,1.4885199999999998,Moderate usage - monitor
1.494,1.49396,Moderate usage - monitor
1.78,1.7795599999999998,Moderate usage - monitor
1.554,1.5563200000000006,Moderate usage - monitor
1.48,1.48468,Moderate usage - monitor
1.462,1.4617399999999987,Moderate usage - monitor
1.482,1.4828599999999994,Moderate usage - monitor
1.466,1.465819999999999,Moderate usage - monitor
1.398,1.3959400000000002,Moderate usage - monitor
1.376,1.3747,Moderate usage - monitor
1.396,1.3952799999999999,Moderate usage - monitor
1.572,1.5719,Moderate usage - monitor
1.788,1.7769200000000003,Moderate usage - monitor
1.814,1.8274200000000003,Moderate usage - monitor
1.818,1.81772,Moderate usage - monitor
1.76,1.7631600000000003,Moderate usage - monitor
1.762,1.7624999999999997,Moderate usage - monitor
1.762,1.7616400000000005,Moderate usage - monitor
1.768,1.7674400000000006,Moderate usage - monitor
1.754,1.7528000000000008,Moderate usage - monitor
1.608,1.6086999999999998,Moderate usage - monitor
1.566,1.5708199999999999,Moderate usage - monitor
1.584,1.5804600000000004,Moderate usage - monitor
2.09,2.0882400000000003,High usage - reduce load
2.228,2.2116799999999985,High usage - reduce load
2.294,2.2925800000000005,High usage - reduce load
2.37,2.3720199999999996,High usage - reduce load
2.372,2.3744800000000015,High usage - reduce load
1.826,1.8357000000000006,Moderate usage - monitor
1.674,1.6615399999999985,Moderate usage - monitor
1.658,1.6606599999999991,Moderate usage - monitor
1.678,1.6771999999999994,Moderate usage - monitor
1.662,1.6628399999999994,Moderate usage - monitor
1.686,1.68634,Moderate usage - monitor
1.668,1.6674,Moderate usage - monitor
1.692,1.6917999999999986,Moderate usage - monitor
1.662,1.6645199999999993,Moderate usage - monitor
1.68,1.680719999999999,Moderate usage - monitor
1.666,1.6658400000000002,Moderate usage - monitor
1.684,1.6835199999999992,Moderate usage - monitor
1.674,1.6737199999999985,Moderate usage - monitor
1.694,1.694139999999999,Moderate usage - monitor
1.676,1.6769599999999991,Moderate usage - monitor
1.694,1.694259999999998,Moderate usage - monitor
1.676,1.6780999999999995,Moderate usage - monitor
1.678,1.678379999999999,Moderate usage - monitor
1.582,1.5844399999999998,Moderate usage - monitor
1.6,1.5956200000000005,Moderate usage - monitor
1.582,1.5825799999999983,Moderate usage - monitor
1.604,1.6025000000000011,Moderate usage - monitor
1.578,1.5806999999999984,Moderate usage - monitor
1.596,1.5964399999999985,Moderate usage - monitor
1.572,1.573260000000001,Moderate usage - monitor
1.59,1.5894400000000006,Moderate usage - monitor
1.612,1.6087799999999999,Moderate usage - monitor
1.666,1.6641199999999998,Moderate usage - monitor
1.652,1.6554399999999994,Moderate usage - monitor
1.644,1.6442999999999994,Moderate usage - monitor
1.654,1.6539999999999984,Moderate usage - monitor
1.64,1.6396199999999999,Moderate usage - monitor
1.658,1.6570400000000003,Moderate usage - monitor
1.638,1.6376999999999993,Moderate usage - monitor
1.6,1.5988400000000016,Moderate usage - monitor
1.456,1.456579999999999,Moderate usage - monitor
1.592,1.5872799999999987,Moderate usage - monitor
1.934,1.945359999999999,Moderate usage - monitor
1.98,1.9847799999999998,Moderate usage - monitor
1.958,1.9600399999999996,Moderate usage - monitor
1.974,1.974719999999999,Moderate usage - monitor
1.952,1.9526199999999987,Moderate usage - monitor
2.234,2.2162,High usage - reduce load
2.232,2.23336,High usage - reduce load
2.246,2.2425000000000006,High usage - reduce load
2.214,2.213119999999999,High usage - reduce load
2.222,2.224399999999999,High usage - reduce load
2.204,2.203760000000001,High usage - reduce load
2.22,2.2178799999999996,High usage - reduce load
2.194,2.198239999999998,High usage - reduce load
2.17,2.1687599999999985,High usage - reduce load
2.12,2.121960000000001,High usage - reduce load
2.14,2.1342799999999995,High usage - reduce load
2.208,2.2064199999999987,High usage - reduce load
2.264,2.2606000000000015,High usage - reduce load
2.14,2.1534399999999985,High usage - reduce load
2.16,2.1548399999999988,High usage - reduce load
2.06,2.062300000000001,High usage - reduce load
2.056,2.0532199999999996,High usage - reduce load
2.042,2.0431,High usage - reduce load
2.036,2.0361400000000005,High usage - reduce load
2.048,2.0452200000000023,High usage - reduce load
2.032,2.034900000000001,High usage - reduce load
2.05,2.0479600000000007,High usage - reduce load
2.03,2.0298600000000007,High usage - reduce load
2.05,2.047880000000001,High usage - reduce load
2.032,2.0311400000000006,High usage - reduce load
2.048,2.046780000000002,High usage - reduce load
2.212,2.2048799999999993,High usage - reduce load
2.864,2.85244,High usage - reduce load
2.994,2.9834200000000006,High usage - reduce load
3.066,3.0560399999999985,High usage - reduce load
3.06,3.0672000000000015,High usage - reduce load
3.078,3.076380000000001,High usage - reduce load
2.616,2.605120000000001,High usage - reduce load
2.498,2.510839999999999,High usage - reduce load
2.484,2.4810199999999973,High usage - reduce load
2.668,2.6697799999999985,High usage - reduce load
2.544,2.531900000000002,High usage - reduce load
2.476,2.4832999999999994,High usage - reduce load
2.452,2.454159999999998,High usage - reduce load
2.552,2.5469200000000014,High usage - reduce load
2.516,2.52088,High usage - reduce load
2.532,2.5293600000000005,High usage - reduce load
2.508,2.511360000000001,High usage - reduce load
2.526,2.5257999999999994,High usage - reduce load
2.506,2.507459999999999,High usage - reduce load
2.522,2.5215,High usage - reduce load
2.506,2.5092199999999996,High usage - reduce load
2.516,2.513919999999999,High usage - reduce load
2.47,2.4694199999999995,High usage - reduce load
2.256,2.262459999999999,High usage - reduce load
2.272,2.2637799999999992,High usage - reduce load
2.238,2.2380000000000004,High usage - reduce load
2.188,2.1883199999999987,High usage - reduce load
2.19,2.1877199999999983,High usage - reduce load
2.256,2.25336,High usage - reduce load
2.27,2.26714,High usage - reduce load
2.288,2.289839999999999,High usage - reduce load
2.276,2.277860000000001,High usage - reduce load
2.188,2.1895399999999996,High usage - reduce load
2.166,2.172699999999999,High usage - reduce load
2.188,2.1867799999999997,High usage - reduce load
2.588,2.5882200000000033,High usage - reduce load
2.24,2.2464599999999995,High usage - reduce load
2.176,2.18866,High usage - reduce load
2.194,2.1914200000000004,High usage - reduce load
2.172,2.173619999999999,High usage - reduce load
2.186,2.1868599999999994,High usage - reduce load
2.166,2.1665799999999997,High usage - reduce load
2.188,2.1870000000000003,High usage - reduce load
2.166,2.1653,High usage - reduce load
2.292,2.2883400000000025,High usage - reduce load
2.27,2.2809800000000013,High usage - reduce load
2.482,2.473999999999999,High usage - reduce load
2.422,2.438039999999999,High usage - reduce load
2.438,2.431259999999998,High usage - reduce load
2.416,2.415839999999997,High usage - reduce load
2.448,2.44872,High usage - reduce load
2.434,2.4341399999999993,High usage - reduce load
2.442,2.4417799999999996,High usage - reduce load
2.45,2.4485599999999987,High usage - reduce load
2.428,2.4302199999999994,High usage - reduce load
2.442,2.4411599999999996,High usage - reduce load
2.41,2.412519999999997,High usage - reduce load
2.424,2.4215599999999977,High usage - reduce load
2.404,2.405499999999998,High usage - reduce load
2.422,2.4220399999999964,High usage - reduce load
2.392,2.393559999999998,High usage - reduce load
2.402,2.4016199999999985,High usage - reduce load
2.386,2.3869799999999977,High usage - reduce load
2.394,2.39358,High usage - reduce load
2.308,2.3093400000000006,High usage - reduce load
2.328,2.3214000000000006,High usage - reduce load
2.306,2.304420000000001,High usage - reduce load
2.32,2.3206000000000016,High usage - reduce load
2.302,2.303200000000001,High usage - reduce load
1.346,1.3558,Moderate usage - monitor
1.26,1.26092,Moderate usage - monitor
1.276,1.2739799999999997,Moderate usage - monitor
1.258,1.25762,Moderate usage - monitor
1.276,1.2761000000000016,Moderate usage - monitor
1.254,1.25394,Moderate usage - monitor
1.316,1.3131400000000002,Moderate usage - monitor
1.922,1.9113799999999992,Moderate usage - monitor
1.988,1.9685999999999995,Moderate usage - monitor
2.004,2.0064200000000003,High usage - reduce load
2.024,2.0236200000000006,High usage - reduce load
2.006,2.0052400000000015,High usage - reduce load
1.498,1.4961199999999997,Moderate usage - monitor
1.416,1.433139999999999,Moderate usage - monitor
1.434,1.4277000000000013,Moderate usage - monitor
1.448,1.4487999999999988,Moderate usage - monitor
1.418,1.41916,Moderate usage - monitor
1.44,1.439399999999999,Moderate usage - monitor
1.42,1.4202600000000012,Moderate usage - monitor
1.438,1.4383,Moderate usage - monitor
1.418,1.417900000000002,Moderate usage - monitor
1.434,1.4341200000000003,Moderate usage - monitor
1.416,1.4165600000000003,Moderate usage - monitor
1.432,1.431060000000001,Moderate usage - monitor
1.416,1.415800000000001,Moderate usage - monitor
1.442,1.4394999999999996,Moderate usage - monitor
1.422,1.42334,Moderate usage - monitor
1.442,1.4427599999999998,Moderate usage - monitor
1.422,1.4207200000000006,Moderate usage - monitor
1.444,1.44374,Moderate usage - monitor
1.424,1.4237800000000016,Moderate usage - monitor
1.438,1.4393799999999988,Moderate usage - monitor
1.418,1.4192400000000003,Moderate usage - monitor
1.402,1.4058399999999995,Moderate usage - monitor
1.322,1.3240599999999996,Moderate usage - monitor
1.34,1.3388400000000014,Moderate usage - monitor
1.18,1.1713200000000008,Moderate usage - monitor
1.122,1.1247600000000002,Moderate usage - monitor
1.106,1.1088799999999999,Moderate usage - monitor
1.122,1.12118,Moderate usage - monitor
1.106,1.1050799999999994,Moderate usage - monitor
1.0,0.9976999999999999,Low usage - normal
1.074,1.0648600000000001,Moderate usage - monitor
1.088,1.0838000000000003,Moderate usage - monitor
1.216,1.2131599999999987,Moderate usage - monitor
1.578,1.5527200000000008,Moderate usage - monitor
1.736,1.7294399999999994,Moderate usage - monitor
3.0,3.01302,High usage - reduce load
4.48,4.245539999999998,High usage - reduce load
3.13,3.1255199999999985,High usage - reduce load
1.856,1.9141399999999993,Moderate usage - monitor
1.836,1.8480000000000003,Moderate usage - monitor
1.964,1.9662800000000002,Moderate usage - monitor
1.938,1.9501399999999978,Moderate usage - monitor
1.94,1.9363999999999992,Moderate usage - monitor
1.898,1.8997999999999993,Moderate usage - monitor
1.926,1.9268799999999993,Moderate usage - monitor
1.904,1.901279999999998,Moderate usage - monitor
1.914,1.9147799999999982,Moderate usage - monitor
1.898,1.89756,Moderate usage - monitor
1.888,1.88982,Moderate usage - monitor
1.76,1.7620600000000002,Moderate usage - monitor
1.812,1.8159600000000007,Moderate usage - monitor
1.792,1.7958400000000014,Moderate usage - monitor
1.812,1.8113399999999995,Moderate usage - monitor
1.792,1.7913200000000002,Moderate usage - monitor
1.81,1.8101000000000005,Moderate usage - monitor
1.79,1.78868,Moderate usage - monitor
1.806,1.8065400000000016,Moderate usage - monitor
1.582,1.5899000000000003,Moderate usage - monitor
1.048,1.0754399999999997,Moderate usage - monitor
0.732,0.7832600000000001,Low usage - normal
0.6,0.5954,Low usage - normal
0.414,0.4294599999999998,Low usage - normal
0.354,0.36063999999999974,Low usage - normal
0.36,0.3606999999999999,Low usage - normal
0.342,0.3402400000000002,Low usage - normal
0.36,0.3597599999999997,Low usage - normal
0.342,0.3418599999999995,Low usage - normal
0.36,0.35997999999999963,Low usage - normal
0.342,0.3418599999999995,Low usage - normal
0.36,0.35997999999999963,Low usage - normal
0.342,0.3418599999999995,Low usage - normal
0.362,0.3618999999999996,Low usage - normal
0.426,0.4249400000000001,Low usage - normal
1.0,0.9989599999999993,Low usage - normal
1.0,1.0151600000000007,Moderate usage - monitor
1.054,1.0568200000000005,Moderate usage - monitor
1.04,1.0415199999999998,Moderate usage - monitor
0.968,0.9729599999999998,Low usage - normal
0.342,0.3450599999999998,Low usage - normal
0.4,0.37063999999999986,Low usage - normal
0.452,0.4484600000000002,Low usage - normal
0.466,0.46503999999999984,Low usage - normal
0.444,0.44446000000000035,Low usage - normal
0.462,0.4619000000000005,Low usage - normal
0.442,0.44196000000000024,Low usage - normal
0.462,0.4604600000000004,Low usage - normal
0.44,0.4406400000000001,Low usage - normal
0.458,0.45769999999999966,Low usage - normal
0.438,0.43804000000000015,Low usage - normal
0.476,0.4740799999999999,Low usage - normal
0.446,0.4449800000000003,Low usage - normal
0.456,0.4543600000000002,Low usage - normal
0.448,0.44616000000000033,Low usage - normal
0.448,0.44740000000000024,Low usage - normal
0.414,0.41370000000000046,Low usage - normal
0.372,0.3735799999999999,Low usage - normal
0.39,0.3913400000000003,Low usage - normal
0.372,0.37113999999999997,Low usage - normal
0.392,0.39058000000000037,Low usage - normal
0.37,0.3708999999999999,Low usage - normal
0.34,0.33799999999999997,Low usage - normal
0.214,0.21590000000000006,Low usage - normal
0.224,0.22200000000000003,Low usage - normal
0.206,0.20649999999999977,Low usage - normal
0.224,0.22384000000000018,Low usage - normal
0.206,0.20593999999999985,Low usage - normal
0.226,0.22541999999999998,Low usage - normal
0.204,0.20470000000000016,Low usage - normal
0.224,0.2231000000000002,Low usage - normal
0.204,0.20350000000000026,Low usage - normal
0.224,0.22382000000000016,Low usage - normal
0.204,0.20350000000000026,Low usage - normal
0.224,0.22382000000000016,Low usage - normal
0.206,0.20569999999999983,Low usage - normal
0.224,0.22400000000000017,Low usage - normal
0.196,0.19940000000000002,Low usage - normal
0.196,0.19368000000000013,Low usage - normal
0.176,0.17634000000000005,Low usage - normal
0.194,0.1938800000000002,Low usage - normal
0.248,0.25087999999999994,Low usage - normal
0.304,0.3042799999999998,Low usage - normal
0.282,0.2862600000000001,Low usage - normal
0.298,0.2985199999999997,Low usage - normal
0.29,0.29005999999999993,Low usage - normal
0.282,0.28412000000000004,Low usage - normal
0.294,0.29274000000000006,Low usage - normal
0.274,0.27371999999999974,Low usage - normal
0.292,0.29200000000000054,Low usage - normal
0.274,0.2739600000000006,Low usage - normal
0.292,0.29200000000000065,Low usage - normal
0.35,0.35081999999999974,Low usage - normal
0.368,0.36783999999999983,Low usage - normal
0.348,0.34917999999999993,Low usage - normal
0.366,0.36601999999999973,Low usage - normal
0.346,0.3459999999999998,Low usage - normal
0.362,0.3620799999999995,Low usage - normal
0.342,0.34203999999999957,Low usage - normal
0.36,0.3599599999999996,Low usage - normal
0.34,0.3400200000000001,Low usage - normal
0.298,0.2973400000000001,Low usage - normal
0.246,0.24603999999999993,Low usage - normal
0.266,0.2647600000000003,Low usage - normal
0.244,0.24475999999999967,Low usage - normal
0.264,0.2641399999999997,Low usage - normal
0.244,0.2440199999999998,Low usage - normal
0.262,0.2620400000000004,Low usage - normal
0.37,0.3675199999999998,Low usage - normal
0.858,0.8737799999999997,Low usage - normal
1.154,1.1179199999999996,Moderate usage - monitor
1.56,1.5273200000000005,Moderate usage - monitor
1.892,1.8719199999999991,Moderate usage - monitor
2.28,2.2839199999999997,High usage - reduce load
2.346,2.329720000000001,High usage - reduce load
2.47,2.4726399999999993,High usage - reduce load
2.516,2.518600000000001,High usage - reduce load
1.67,1.6921999999999995,Moderate usage - monitor
1.146,1.184119999999999,Moderate usage - monitor
1.112,1.1242800000000002,Moderate usage - monitor
0.612,0.6140199999999999,Low usage - normal
0.544,0.5462999999999996,Low usage - normal
0.366,0.36269999999999997,Low usage - normal
0.368,0.35966000000000004,Low usage - normal
0.572,0.5759600000000004,Low usage - normal
0.494,0.4990400000000001,Low usage - normal
0.452,0.4549000000000001,Low usage - normal
0.43,0.42973999999999973,Low usage - normal
0.448,0.4479800000000003,Low usage - normal
0.426,0.42765999999999976,Low usage - normal
0.444,0.4443200000000004,Low usage - normal
0.424,0.4236199999999995,Low usage - normal
0.442,0.44192000000000015,Low usage - normal
0.408,0.40918,Low usage - normal
0.376,0.3769800000000001,Low usage - normal
0.354,0.3543799999999998,Low usage - normal
0.372,0.3720999999999999,Low usage - normal
0.352,0.35197999999999996,Low usage - normal
0.37,0.36999999999999994,Low usage - normal
0.35,0.3499400000000006,Low usage - normal
0.368,0.3680399999999998,Low usage - normal
0.268,0.2683800000000002,Low usage - normal
